artist_ablum_track,genre,jamp_url
"['King_Imagine', 'Next_Nowhereexe', 'King_Imagine_-_05_-_Lazy_Morning.mp3']","
Ambient, IDM, Downtempo, Piano ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Next_Nowhereexe/King_Imagine_-_05_-_Lazy_Morning.mp3
"['King_Imagine', 'Next_Nowhereexe', 'King_Imagine_-_04_-_Water_Ritual.mp3']","
Ambient, IDM, Downtempo, Piano ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Next_Nowhereexe/King_Imagine_-_04_-_Water_Ritual.mp3
"['King_Imagine', 'Next_Nowhereexe', 'King_Imagine_-_03_-_Re.mp3']","
Ambient, IDM, Downtempo, Piano ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Next_Nowhereexe/King_Imagine_-_03_-_Re.mp3
"['King_Imagine', 'Next_Nowhereexe', 'King_Imagine_-_02_-_E.mp3']","
Ambient, IDM, Downtempo, Piano ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Next_Nowhereexe/King_Imagine_-_02_-_E.mp3
"['King_Imagine', 'Next_Nowhereexe', 'King_Imagine_-_01_-_Coffee.mp3']","
Ambient, IDM, Downtempo, Piano ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Next_Nowhereexe/King_Imagine_-_01_-_Coffee.mp3
"['heavy_lifting', 'mortal_springs', 'heavy_lifting_-_05_-_relapse.mp3']","
Electronic, IDM, Improv ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/heavy_lifting/mortal_springs/heavy_lifting_-_05_-_relapse.mp3
"['heavy_lifting', 'mortal_springs', 'heavy_lifting_-_04_-_ascend.mp3']","
Electronic, IDM, Improv ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/heavy_lifting/mortal_springs/heavy_lifting_-_04_-_ascend.mp3
"['heavy_lifting', 'mortal_springs', 'heavy_lifting_-_03_-_the_search.mp3']","
Electronic, IDM, Improv ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/heavy_lifting/mortal_springs/heavy_lifting_-_03_-_the_search.mp3
"['heavy_lifting', 'mortal_springs', 'heavy_lifting_-_02_-_descend.mp3']","
Electronic, IDM, Improv ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/heavy_lifting/mortal_springs/heavy_lifting_-_02_-_descend.mp3
"['heavy_lifting', 'mortal_springs', 'heavy_lifting_-_01_-_grain.mp3']","
Electronic, IDM, Improv ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/heavy_lifting/mortal_springs/heavy_lifting_-_01_-_grain.mp3
"['Yrrow', 'Endless', 'Yrrow_-_10_-_Drontor_-_LkklBonus_track.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_10_-_Drontor_-_LkklBonus_track.mp3
"['Yrrow', 'Endless', 'Yrrow_-_09_-_Dots.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_09_-_Dots.mp3
"['Yrrow', 'Endless', 'Yrrow_-_08_-_My_Dear.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_08_-_My_Dear.mp3
"['Yrrow', 'Endless', 'Yrrow_-_07_-_Bitchcore.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_07_-_Bitchcore.mp3
"['Yrrow', 'Endless', 'Yrrow_-_06_-_ADOJCIOWWASTC.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_06_-_ADOJCIOWWASTC.mp3
"['Yrrow', 'Endless', 'Yrrow_-_05_-_FSIFIN.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_05_-_FSIFIN.mp3
"['Yrrow', 'Endless', 'Yrrow_-_04_-_Completely_Different.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_04_-_Completely_Different.mp3
"['Yrrow', 'Endless', 'Yrrow_-_03_-_Looa_8x.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_03_-_Looa_8x.mp3
"['Yrrow', 'Endless', 'Yrrow_-_02_-_Weeek.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_02_-_Weeek.mp3
"['Yrrow', 'Endless', 'Yrrow_-_01_-_Seventy_Four.mp3']","
Electronic, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Endless/Yrrow_-_01_-_Seventy_Four.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_11_-_Unrelated.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_11_-_Unrelated.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_10_-_Routine.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_10_-_Routine.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_09_-_Know-How.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_09_-_Know-How.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_08_-_Rat_Beat_Mix.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_08_-_Rat_Beat_Mix.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_07_-_Blessyaman.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_07_-_Blessyaman.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_05_-_Keybird_Edit.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_05_-_Keybird_Edit.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_04_-_LoneRobus_Amp__csum.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_04_-_LoneRobus_Amp__csum.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_03_-_Heptagon_2.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_03_-_Heptagon_2.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_02_-_Rotten_Morgen.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_02_-_Rotten_Morgen.mp3
"['Csum', 'Rotten_Morgen', 'Csum_-_01_-_Reasonator.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Rotten_Morgen/Csum_-_01_-_Reasonator.mp3
"['Urban_Mythology', 'Lost_Tapes', 'Urban_Mythology_-_06_-_Whore.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Urban_Mythology/Lost_Tapes/Urban_Mythology_-_06_-_Whore.mp3
"['Urban_Mythology', 'Lost_Tapes', 'Urban_Mythology_-_05_-_Night.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Urban_Mythology/Lost_Tapes/Urban_Mythology_-_05_-_Night.mp3
"['Urban_Mythology', 'Lost_Tapes', 'Urban_Mythology_-_04_-_Hazar.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Urban_Mythology/Lost_Tapes/Urban_Mythology_-_04_-_Hazar.mp3
"['Urban_Mythology', 'Lost_Tapes', 'Urban_Mythology_-_03_-_Gayavata.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Urban_Mythology/Lost_Tapes/Urban_Mythology_-_03_-_Gayavata.mp3
"['Urban_Mythology', 'Lost_Tapes', 'Urban_Mythology_-_02_-_Orche.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Urban_Mythology/Lost_Tapes/Urban_Mythology_-_02_-_Orche.mp3
"['Urban_Mythology', 'Lost_Tapes', 'Urban_Mythology_-_01_-_Dub_Beat.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Urban_Mythology/Lost_Tapes/Urban_Mythology_-_01_-_Dub_Beat.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_13_-_Power_power.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_13_-_Power_power.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_12_-_The_three_trees.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_12_-_The_three_trees.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_11_-_Pershirt.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_11_-_Pershirt.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_10_-_Sertano.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_10_-_Sertano.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_09_-_After_the_border.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_09_-_After_the_border.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_08_-_My_third_live.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_08_-_My_third_live.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_07_-_Mjavaps_mod481.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_07_-_Mjavaps_mod481.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_06_-_Restructuring.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_06_-_Restructuring.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_05_-_Third_eye.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_05_-_Third_eye.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_04_-_Eprol.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_04_-_Eprol.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_03_-_Fastening.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_03_-_Fastening.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_02_-_Carnivorous_Plants.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_02_-_Carnivorous_Plants.mp3
"['InSpectr', 'Xyector', 'InSpectr_-_01_-_Kw-3.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Xyector/InSpectr_-_01_-_Kw-3.mp3
"['Bruce_Lee', 'Nebo_Eto_Ne_Kosmos', 'Bruce_Lee_-_06_-_Css3.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Bruce_Lee/Nebo_Eto_Ne_Kosmos/Bruce_Lee_-_06_-_Css3.mp3
"['Bruce_Lee', 'Nebo_Eto_Ne_Kosmos', 'Bruce_Lee_-_05_-_Chrome.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Bruce_Lee/Nebo_Eto_Ne_Kosmos/Bruce_Lee_-_05_-_Chrome.mp3
"['Bruce_Lee', 'Nebo_Eto_Ne_Kosmos', 'Bruce_Lee_-_04_-_Shifty.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Bruce_Lee/Nebo_Eto_Ne_Kosmos/Bruce_Lee_-_04_-_Shifty.mp3
"['Bruce_Lee', 'Nebo_Eto_Ne_Kosmos', 'Bruce_Lee_-_03_-_Sqrt.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Bruce_Lee/Nebo_Eto_Ne_Kosmos/Bruce_Lee_-_03_-_Sqrt.mp3
"['Bruce_Lee', 'Nebo_Eto_Ne_Kosmos', 'Bruce_Lee_-_02_-_Happy_Pitbul.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Bruce_Lee/Nebo_Eto_Ne_Kosmos/Bruce_Lee_-_02_-_Happy_Pitbul.mp3
"['Bruce_Lee', 'Nebo_Eto_Ne_Kosmos', 'Bruce_Lee_-_01_-_Css2.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Bruce_Lee/Nebo_Eto_Ne_Kosmos/Bruce_Lee_-_01_-_Css2.mp3
"['Bruce_Lee', 'Cat_Somefilewav__devdsp', 'Bruce_Lee_-_06_-_Css3.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Bruce_Lee/Cat_Somefilewav__devdsp/Bruce_Lee_-_06_-_Css3.mp3
"['Bruce_Lee', 'Cat_Somefilewav__devdsp', 'Bruce_Lee_-_05_-_Chrome.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Bruce_Lee/Cat_Somefilewav__devdsp/Bruce_Lee_-_05_-_Chrome.mp3
"['Bruce_Lee', 'Cat_Somefilewav__devdsp', 'Bruce_Lee_-_04_-_Shifty.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Bruce_Lee/Cat_Somefilewav__devdsp/Bruce_Lee_-_04_-_Shifty.mp3
"['Bruce_Lee', 'Cat_Somefilewav__devdsp', 'Bruce_Lee_-_03_-_Sqrt.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Bruce_Lee/Cat_Somefilewav__devdsp/Bruce_Lee_-_03_-_Sqrt.mp3
"['Bruce_Lee', 'Cat_Somefilewav__devdsp', 'Bruce_Lee_-_02_-_Happy_Pitbul.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Bruce_Lee/Cat_Somefilewav__devdsp/Bruce_Lee_-_02_-_Happy_Pitbul.mp3
"['Bruce_Lee', 'Cat_Somefilewav__devdsp', 'Bruce_Lee_-_01_-_Css2.mp3']","
Electronic, IDM, Drum & Bass ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Bruce_Lee/Cat_Somefilewav__devdsp/Bruce_Lee_-_01_-_Css2.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_09_-_Idviv.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_09_-_Idviv.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_08_-_x1.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_08_-_x1.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_07_-_Bangladesh.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_07_-_Bangladesh.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_06_-__uck_em.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_06_-__uck_em.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_05_-_eave_lake.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_05_-_eave_lake.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_04_-_lavago.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_04_-_lavago.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_03_-_latogo.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_03_-_latogo.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_02_-_lagreen.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_02_-_lagreen.mp3
"['Rushmo', 'Lavago', 'Rushmo_-_01_-_Intro.mp3']","
Noise, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Lavago/Rushmo_-_01_-_Intro.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_10_-_Moon_Sonata.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_10_-_Moon_Sonata.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_09_-_Wonky_Clouds.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_09_-_Wonky_Clouds.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_08_-_Mechanic_Doll.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_08_-_Mechanic_Doll.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_07_-_Maple_Leaf.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_07_-_Maple_Leaf.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_06_-_Green_Sand.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_06_-_Green_Sand.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_05_-_Has_Not_Yet_Begun.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_05_-_Has_Not_Yet_Begun.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_04_-_lliquid.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_04_-_lliquid.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_03_-_Furry.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_03_-_Furry.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_02_-_Dew_In_A_Cobweb.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_02_-_Dew_In_A_Cobweb.mp3
"['King_Imagine', 'Stand_Alone_Complex', 'King_Imagine_-_01_-_Stand_Alone_Complex.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Stand_Alone_Complex/King_Imagine_-_01_-_Stand_Alone_Complex.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_08_-_untiteled.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_08_-_untiteled.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_04_-_promptings.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_04_-_promptings.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_06_-_pesok.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_06_-_pesok.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_01_-_Pad.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_01_-_Pad.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_05_-_nr3.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_05_-_nr3.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_03_-_nr2.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_03_-_nr2.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_09_-_distancia.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_09_-_distancia.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_02_-_bio-exchange.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_02_-_bio-exchange.mp3
"['Tobetozero', 'Handshake_DNA', 'Tobetozero_-_07_-_Backbone.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Handshake_DNA/Tobetozero_-_07_-_Backbone.mp3
"['MeatNut', 'Nenormalizm_For_Progolog', 'MeatNut_-_13_-_Joint_8.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/MeatNut/Nenormalizm_For_Progolog/MeatNut_-_13_-_Joint_8.mp3
"['Yrrow', 'Nenormalizm_For_Progolog', 'Yrrow_-_12_-_qwe.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Nenormalizm_For_Progolog/Yrrow_-_12_-_qwe.mp3
"['Ilyazap', 'Nenormalizm_For_Progolog', 'Ilyazap_-_11_-_Dry_Rushes.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Ilyazap/Nenormalizm_For_Progolog/Ilyazap_-_11_-_Dry_Rushes.mp3
"['Astromonster', 'Nenormalizm_For_Progolog', 'Astromonster_-_10_-_Zionarre_Mantra_Live.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Astromonster/Nenormalizm_For_Progolog/Astromonster_-_10_-_Zionarre_Mantra_Live.mp3
"['King_Imagine', 'Nenormalizm_For_Progolog', 'King_Imagine_-_09_-_Find_The_Black_Cat_In_The_Dark_Room.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Nenormalizm_For_Progolog/King_Imagine_-_09_-_Find_The_Black_Cat_In_The_Dark_Room.mp3
"['Illocanblo', 'Nenormalizm_For_Progolog', 'Illocanblo_-_08_-_Style_Without_Heads.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/Illocanblo/Nenormalizm_For_Progolog/Illocanblo_-_08_-_Style_Without_Heads.mp3
"['Tobetozero', 'Nenormalizm_For_Progolog', 'Tobetozero_-_07_-_Day-night.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Tobetozero/Nenormalizm_For_Progolog/Tobetozero_-_07_-_Day-night.mp3
"['Any_Of_My_Names', 'Nenormalizm_For_Progolog', 'Any_Of_My_Names_-_06_-_I_Changed_Sunrise_On_Sunsets.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Any_Of_My_Names/Nenormalizm_For_Progolog/Any_Of_My_Names_-_06_-_I_Changed_Sunrise_On_Sunsets.mp3
